,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
75,0.07460050582885742,0.0018276687785440384,0.007579612731933594,0.0011971951148252334,0.8,51,"{'learning_rate': 0.8, 'n_estimators': 51}",0.9666666666666667,0.9333333333333333,0.9,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,14,0.925,0.9166666666666666,0.975,0.95,0.9083333333333333,0.9349999999999999,0.02438123139721298
76,0.1162907600402832,0.02223666796811709,0.010569906234741211,0.002864070813038424,0.8,61,"{'learning_rate': 0.8, 'n_estimators': 61}",0.9666666666666667,0.9333333333333333,0.9,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,14,0.925,0.9166666666666666,0.975,0.95,0.9083333333333333,0.9349999999999999,0.02438123139721298
77,0.10452027320861816,0.0027057680679628184,0.012167596817016601,0.002917813773567479,0.8,71,"{'learning_rate': 0.8, 'n_estimators': 71}",0.9666666666666667,0.9333333333333333,0.9,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,14,0.925,0.9166666666666666,0.975,0.9666666666666667,0.9083333333333333,0.9383333333333335,0.027182510717166816
78,0.14580793380737306,0.039621160891731254,0.015358829498291015,0.004991352686127139,0.8,81,"{'learning_rate': 0.8, 'n_estimators': 81}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,1,0.925,0.9583333333333334,0.975,0.9583333333333334,0.9083333333333333,0.9450000000000001,0.02449489742783178
79,0.21961030960083008,0.059091401289544085,0.03071770668029785,0.020413424961796805,0.8,91,"{'learning_rate': 0.8, 'n_estimators': 91}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,1,0.925,0.9583333333333334,0.975,0.9583333333333334,0.95,0.9533333333333334,0.01632993161855451
80,0.00597834587097168,0.005680753974709845,0.0003981590270996094,0.0004876471664087429,0.9,1,"{'learning_rate': 0.9, 'n_estimators': 1}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,82,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
81,0.025731229782104494,0.00298527780135511,0.001996135711669922,0.0006327893122990609,0.9,11,"{'learning_rate': 0.9, 'n_estimators': 11}",0.9666666666666667,0.9666666666666667,0.9,0.9,1.0,0.9466666666666667,0.03999999999999999,14,0.975,0.9583333333333334,0.975,0.95,0.95,0.9616666666666667,0.011303883305208786
82,0.054255008697509766,0.020160906453369994,0.003390932083129883,0.0004884026467765701,0.9,21,"{'learning_rate': 0.9, 'n_estimators': 21}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,14,0.95,0.9583333333333334,0.9916666666666667,0.95,0.95,0.96,0.016158932858054458
83,0.06909313201904296,0.005594505220426345,0.007001304626464843,0.0022128001587963225,0.9,31,"{'learning_rate': 0.9, 'n_estimators': 31}",0.9666666666666667,0.9666666666666667,0.9,0.9,1.0,0.9466666666666667,0.03999999999999999,14,0.95,0.9583333333333334,0.975,0.95,0.95,0.9566666666666667,0.009718253158075512
84,0.04788088798522949,0.01728405479797084,0.004020500183105469,0.004924098292746361,0.9,41,"{'learning_rate': 0.9, 'n_estimators': 41}",0.9666666666666667,0.9666666666666667,0.9,0.9,1.0,0.9466666666666667,0.03999999999999999,14,0.95,0.9583333333333334,0.975,0.95,0.95,0.9566666666666667,0.009718253158075512
85,0.04949517250061035,0.0071683624903418385,0.00553598403930664,0.0058632558739476065,0.9,51,"{'learning_rate': 0.9, 'n_estimators': 51}",0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9,1.0,0.9466666666666667,0.03399346342395189,14,0.95,0.9333333333333333,0.9916666666666667,0.95,0.9333333333333333,0.9516666666666668,0.0213437474581095
86,0.09526424407958985,0.035684310037854716,0.01223301887512207,0.002976106225116961,0.9,61,"{'learning_rate': 0.9, 'n_estimators': 61}",0.9666666666666667,0.9333333333333333,0.9,0.9,1.0,0.94,0.038873012632301994,58,0.95,0.9333333333333333,0.975,0.95,0.9333333333333333,0.9483333333333335,0.01527525231651945
87,0.10842514038085938,0.042703004519121776,0.011645078659057617,0.005874911623351498,0.9,71,"{'learning_rate': 0.9, 'n_estimators': 71}",0.9666666666666667,0.9333333333333333,0.9,0.8666666666666667,1.0,0.9333333333333333,0.047140452079103154,81,0.975,0.9166666666666666,0.975,0.9416666666666667,0.9416666666666667,0.95,0.0223606797749979
88,0.07973060607910157,0.0107356694104365,0.01264176368713379,0.0040723047993881396,0.9,81,"{'learning_rate': 0.9, 'n_estimators': 81}",0.9666666666666667,0.9333333333333333,0.9333333333333333,0.8666666666666667,1.0,0.94,0.044221663871405324,58,0.975,0.9166666666666666,0.9916666666666667,0.95,0.9083333333333333,0.9483333333333333,0.03223179934302287
89,0.08142924308776855,0.010619869150921689,0.009390163421630859,0.007667053040738167,0.9,91,"{'learning_rate': 0.9, 'n_estimators': 91}",0.9666666666666667,0.9666666666666667,0.9,0.9,1.0,0.9466666666666667,0.03999999999999999,14,0.95,0.9583333333333334,0.975,0.95,0.95,0.9566666666666667,0.009718253158075512
